Periode;Wilayah;Kecamatan;Nama Puskesmas;Poli;Baru;Lama;Total Kunjungan
Oktober;Surabaya Selatan;Wiyung;Puskesmas Wiyung;Poli PCR-SWAB;;;0
Oktober;Surabaya Selatan;Wiyung;Puskesmas Wiyung;PSIKOLOGI;27;42;69
Oktober;Surabaya Selatan;Wiyung;Puskesmas Wiyung;PTRM;;;0
Oktober;Surabaya Selatan;Wiyung;Puskesmas Wiyung;RAWAT INAP;;;0
Oktober;Surabaya Selatan;Wiyung;Puskesmas Wiyung;SANITASI;;;0
Oktober;Surabaya Selatan;Wiyung;Puskesmas Wiyung;STD;;;0
Oktober;Surabaya Selatan;Wiyung;Puskesmas Wiyung;TBC/PARU;;;0
Oktober;Surabaya Selatan;Wiyung;Puskesmas Wiyung;UMUM;357;2187;2544
Oktober;Surabaya Selatan;Wiyung;Puskesmas Wiyung;VCT;;;0
Oktober;Surabaya Selatan;Wonokromo;Puskesmas Wonokromo;BATRA;0;23;23
Oktober;Surabaya Selatan;Wonokromo;Puskesmas Wonokromo;GIGI;30;171;201
Oktober;Surabaya Selatan;Wonokromo;Puskesmas Wonokromo;GIZI;0;7;7
Oktober;Surabaya Selatan;Wonokromo;Puskesmas Wonokromo;INSTALASI GAWAT DARURAT;0;1;1
Oktober;Surabaya Selatan;Wonokromo;Puskesmas Wonokromo;KIA;82;541;623
Oktober;Surabaya Selatan;Wonokromo;Puskesmas Wonokromo;LABORATORIUM;0;1;1
Oktober;Surabaya Selatan;Wonokromo;Puskesmas Wonokromo;LANSIA;14;551;565
Oktober;Surabaya Selatan;Wonokromo;Puskesmas Wonokromo;MATA;;;0
Oktober;Surabaya Selatan;Wonokromo;Puskesmas Wonokromo;PKPR;;;0
Oktober;Surabaya Selatan;Wonokromo;Puskesmas Wonokromo;Poli PCR-SWAB;;;0
Oktober;Surabaya Selatan;Wonokromo;Puskesmas Wonokromo;PSIKOLOGI;5;9;14
Oktober;Surabaya Selatan;Wonokromo;Puskesmas Wonokromo;PTRM;;;0
Oktober;Surabaya Selatan;Wonokromo;Puskesmas Wonokromo;RAWAT INAP;;;0
Oktober;Surabaya Selatan;Wonokromo;Puskesmas Wonokromo;SANITASI;;;0
Oktober;Surabaya Selatan;Wonokromo;Puskesmas Wonokromo;STD;;;0
Oktober;Surabaya Selatan;Wonokromo;Puskesmas Wonokromo;TBC/PARU;;;0
Oktober;Surabaya Selatan;Wonokromo;Puskesmas Wonokromo;UMUM;228;1269;1497
Oktober;Surabaya Selatan;Wonokromo;Puskesmas Wonokromo;VCT;;;0
Oktober;Surabaya Utara;Semampir;Puskesmas Wonokusumo;BATRA;0;7;7
Oktober;Surabaya Utara;Semampir;Puskesmas Wonokusumo;GIGI;67;507;574
Oktober;Surabaya Utara;Semampir;Puskesmas Wonokusumo;GIZI;3;13;16
Oktober;Surabaya Utara;Semampir;Puskesmas Wonokusumo;INSTALASI GAWAT DARURAT;;;0
Oktober;Surabaya Utara;Semampir;Puskesmas Wonokusumo;KIA;105;573;678
Oktober;Surabaya Utara;Semampir;Puskesmas Wonokusumo;LABORATORIUM;38;27;65
Oktober;Surabaya Utara;Semampir;Puskesmas Wonokusumo;LANSIA;17;651;668
Oktober;Surabaya Utara;Semampir;Puskesmas Wonokusumo;MATA;;;0
Oktober;Surabaya Utara;Semampir;Puskesmas Wonokusumo;PKPR;;;0
Oktober;Surabaya Utara;Semampir;Puskesmas Wonokusumo;Poli PCR-SWAB;;;0
Oktober;Surabaya Utara;Semampir;Puskesmas Wonokusumo;PSIKOLOGI;13;15;28
Oktober;Surabaya Utara;Semampir;Puskesmas Wonokusumo;PTRM;;;0
Oktober;Surabaya Utara;Semampir;Puskesmas Wonokusumo;RAWAT INAP;;;0
Oktober;Surabaya Utara;Semampir;Puskesmas Wonokusumo;SANITASI;;;0
Oktober;Surabaya Utara;Semampir;Puskesmas Wonokusumo;STD;;;0
Oktober;Surabaya Utara;Semampir;Puskesmas Wonokusumo;TBC/PARU;;;0
Oktober;Surabaya Utara;Semampir;Puskesmas Wonokusumo;UMUM;368;2140;2508
Oktober;Surabaya Utara;Semampir;Puskesmas Wonokusumo;VCT;;;0
