Periode;Wilayah;Kecamatan;Nama Puskesmas;Poli;Baru;Lama;Total Kunjungan
September;Surabaya Pusat;Tegalsari;Puskesmas Kedungdoro;LABORATORIUM;;;0
September;Surabaya Pusat;Tegalsari;Puskesmas Kedungdoro;LANSIA;;;0
September;Surabaya Pusat;Tegalsari;Puskesmas Kedungdoro;MATA;;;0
September;Surabaya Pusat;Tegalsari;Puskesmas Kedungdoro;PKPR;;;0
September;Surabaya Pusat;Tegalsari;Puskesmas Kedungdoro;Poli PCR-SWAB;;;0
September;Surabaya Pusat;Tegalsari;Puskesmas Kedungdoro;PSIKOLOGI;0;3;3
September;Surabaya Pusat;Tegalsari;Puskesmas Kedungdoro;PTRM;;;0
September;Surabaya Pusat;Tegalsari;Puskesmas Kedungdoro;RAWAT INAP;;;0
September;Surabaya Pusat;Tegalsari;Puskesmas Kedungdoro;SANITASI;;;0
September;Surabaya Pusat;Tegalsari;Puskesmas Kedungdoro;STD;;;0
September;Surabaya Pusat;Tegalsari;Puskesmas Kedungdoro;TBC/PARU;2;56;58
September;Surabaya Pusat;Tegalsari;Puskesmas Kedungdoro;UMUM;203;2582;2785
September;Surabaya Pusat;Tegalsari;Puskesmas Kedungdoro;VCT;76;224;300
September;Surabaya Selatan;Karang Pilang;Puskesmas Kedurus;BATRA;0;40;40
September;Surabaya Selatan;Karang Pilang;Puskesmas Kedurus;GIGI;44;427;471
September;Surabaya Selatan;Karang Pilang;Puskesmas Kedurus;GIZI;2;15;17
September;Surabaya Selatan;Karang Pilang;Puskesmas Kedurus;INSTALASI GAWAT DARURAT;24;9;33
September;Surabaya Selatan;Karang Pilang;Puskesmas Kedurus;KIA;223;831;1054
September;Surabaya Selatan;Karang Pilang;Puskesmas Kedurus;LABORATORIUM;;;0
September;Surabaya Selatan;Karang Pilang;Puskesmas Kedurus;LANSIA;29;1012;1041
September;Surabaya Selatan;Karang Pilang;Puskesmas Kedurus;MATA;;;0
September;Surabaya Selatan;Karang Pilang;Puskesmas Kedurus;PKPR;;;0
September;Surabaya Selatan;Karang Pilang;Puskesmas Kedurus;Poli PCR-SWAB;;;0
September;Surabaya Selatan;Karang Pilang;Puskesmas Kedurus;PSIKOLOGI;2;14;16
September;Surabaya Selatan;Karang Pilang;Puskesmas Kedurus;PTRM;;;0
September;Surabaya Selatan;Karang Pilang;Puskesmas Kedurus;RAWAT INAP;3;3;6
September;Surabaya Selatan;Karang Pilang;Puskesmas Kedurus;SANITASI;;;0
September;Surabaya Selatan;Karang Pilang;Puskesmas Kedurus;STD;;;0
September;Surabaya Selatan;Karang Pilang;Puskesmas Kedurus;TBC/PARU;1;53;54
September;Surabaya Selatan;Karang Pilang;Puskesmas Kedurus;UMUM;387;2306;2693
September;Surabaya Selatan;Karang Pilang;Puskesmas Kedurus;VCT;13;96;109
September;Surabaya Utara;Bulak;Puskesmas Kenjeran;BATRA;0;23;23
September;Surabaya Utara;Bulak;Puskesmas Kenjeran;GIGI;35;178;213
September;Surabaya Utara;Bulak;Puskesmas Kenjeran;GIZI;1;0;1
September;Surabaya Utara;Bulak;Puskesmas Kenjeran;INSTALASI GAWAT DARURAT;;;0
September;Surabaya Utara;Bulak;Puskesmas Kenjeran;KIA;132;535;667
September;Surabaya Utara;Bulak;Puskesmas Kenjeran;LABORATORIUM;;;0
September;Surabaya Utara;Bulak;Puskesmas Kenjeran;LANSIA;;;0
September;Surabaya Utara;Bulak;Puskesmas Kenjeran;MATA;;;0
September;Surabaya Utara;Bulak;Puskesmas Kenjeran;PKPR;;;0
September;Surabaya Utara;Bulak;Puskesmas Kenjeran;Poli PCR-SWAB;;;0
September;Surabaya Utara;Bulak;Puskesmas Kenjeran;PSIKOLOGI;2;5;7
September;Surabaya Utara;Bulak;Puskesmas Kenjeran;PTRM;;;0
September;Surabaya Utara;Bulak;Puskesmas Kenjeran;RAWAT INAP;;;0
September;Surabaya Utara;Bulak;Puskesmas Kenjeran;SANITASI;;;0
September;Surabaya Utara;Bulak;Puskesmas Kenjeran;STD;;;0
September;Surabaya Utara;Bulak;Puskesmas Kenjeran;TBC/PARU;;;0
September;Surabaya Utara;Bulak;Puskesmas Kenjeran;UMUM;290;1770;2060
September;Surabaya Utara;Bulak;Puskesmas Kenjeran;VCT;;;0
September;Surabaya Timur;Sukolilo;Puskesmas Keputih;BATRA;7;21;28
September;Surabaya Timur;Sukolilo;Puskesmas Keputih;GIGI;35;147;182
September;Surabaya Timur;Sukolilo;Puskesmas Keputih;GIZI;0;1;1
September;Surabaya Timur;Sukolilo;Puskesmas Keputih;INSTALASI GAWAT DARURAT;2;2;4
September;Surabaya Timur;Sukolilo;Puskesmas Keputih;KIA;96;341;437
September;Surabaya Timur;Sukolilo;Puskesmas Keputih;LABORATORIUM;1;2;3
September;Surabaya Timur;Sukolilo;Puskesmas Keputih;LANSIA;11;212;223
September;Surabaya Timur;Sukolilo;Puskesmas Keputih;MATA;;;0
September;Surabaya Timur;Sukolilo;Puskesmas Keputih;PKPR;;;0
September;Surabaya Timur;Sukolilo;Puskesmas Keputih;Poli PCR-SWAB;;;0
September;Surabaya Timur;Sukolilo;Puskesmas Keputih;PSIKOLOGI;4;7;11
September;Surabaya Timur;Sukolilo;Puskesmas Keputih;PTRM;;;0
September;Surabaya Timur;Sukolilo;Puskesmas Keputih;RAWAT INAP;;;0
September;Surabaya Timur;Sukolilo;Puskesmas Keputih;SANITASI;;;0
September;Surabaya Timur;Sukolilo;Puskesmas Keputih;STD;;;0
September;Surabaya Timur;Sukolilo;Puskesmas Keputih;TBC/PARU;;;0
September;Surabaya Timur;Sukolilo;Puskesmas Keputih;UMUM;644;1187;1831
September;Surabaya Timur;Sukolilo;Puskesmas Keputih;VCT;;;0
September;Surabaya Pusat;Genteng;Puskesmas Ketabang;BATRA;7;31;38
September;Surabaya Pusat;Genteng;Puskesmas Ketabang;GIGI;41;188;229
September;Surabaya Pusat;Genteng;Puskesmas Ketabang;GIZI;3;6;9
September;Surabaya Pusat;Genteng;Puskesmas Ketabang;INSTALASI GAWAT DARURAT;82;309;391
September;Surabaya Pusat;Genteng;Puskesmas Ketabang;KIA;;;0
September;Surabaya Pusat;Genteng;Puskesmas Ketabang;LABORATORIUM;3;45;48
September;Surabaya Pusat;Genteng;Puskesmas Ketabang;LANSIA;10;413;423
September;Surabaya Pusat;Genteng;Puskesmas Ketabang;MATA;;;0
September;Surabaya Pusat;Genteng;Puskesmas Ketabang;PKPR;;;0
September;Surabaya Pusat;Genteng;Puskesmas Ketabang;Poli PCR-SWAB;;;0
September;Surabaya Pusat;Genteng;Puskesmas Ketabang;PSIKOLOGI;5;10;15
September;Surabaya Pusat;Genteng;Puskesmas Ketabang;PTRM;;;0
September;Surabaya Pusat;Genteng;Puskesmas Ketabang;RAWAT INAP;;;0
September;Surabaya Pusat;Genteng;Puskesmas Ketabang;SANITASI;;;0
September;Surabaya Pusat;Genteng;Puskesmas Ketabang;STD;;;0
September;Surabaya Pusat;Genteng;Puskesmas Ketabang;TBC/PARU;;;0
September;Surabaya Pusat;Genteng;Puskesmas Ketabang;UMUM;472;1534;2006
September;Surabaya Pusat;Genteng;Puskesmas Ketabang;VCT;;;0
September;Surabaya Timur;Sukolilo;Puskesmas Klampis Ngasem;BATRA;0;11;11
September;Surabaya Timur;Sukolilo;Puskesmas Klampis Ngasem;GIGI;34;309;343
September;Surabaya Timur;Sukolilo;Puskesmas Klampis Ngasem;GIZI;0;15;15
September;Surabaya Timur;Sukolilo;Puskesmas Klampis Ngasem;INSTALASI GAWAT DARURAT;;;0
September;Surabaya Timur;Sukolilo;Puskesmas Klampis Ngasem;KIA;95;455;550
September;Surabaya Timur;Sukolilo;Puskesmas Klampis Ngasem;LABORATORIUM;22;263;285
September;Surabaya Timur;Sukolilo;Puskesmas Klampis Ngasem;LANSIA;20;327;347
September;Surabaya Timur;Sukolilo;Puskesmas Klampis Ngasem;MATA;;;0
September;Surabaya Timur;Sukolilo;Puskesmas Klampis Ngasem;PKPR;;;0
September;Surabaya Timur;Sukolilo;Puskesmas Klampis Ngasem;Poli PCR-SWAB;;;0
September;Surabaya Timur;Sukolilo;Puskesmas Klampis Ngasem;PSIKOLOGI;1;20;21
September;Surabaya Timur;Sukolilo;Puskesmas Klampis Ngasem;PTRM;;;0
September;Surabaya Timur;Sukolilo;Puskesmas Klampis Ngasem;RAWAT INAP;;;0
September;Surabaya Timur;Sukolilo;Puskesmas Klampis Ngasem;SANITASI;;;0
September;Surabaya Timur;Sukolilo;Puskesmas Klampis Ngasem;STD;;;0
September;Surabaya Timur;Sukolilo;Puskesmas Klampis Ngasem;TBC/PARU;;;0
September;Surabaya Timur;Sukolilo;Puskesmas Klampis Ngasem;UMUM;273;1431;1704
September;Surabaya Timur;Sukolilo;Puskesmas Klampis Ngasem;VCT;;;0
September;Surabaya Utara;Krembangan;Puskesmas Krembangan Selatan;BATRA;;;0
September;Surabaya Utara;Krembangan;Puskesmas Krembangan Selatan;GIGI;35;229;264
September;Surabaya Utara;Krembangan;Puskesmas Krembangan Selatan;GIZI;4;9;13
September;Surabaya Utara;Krembangan;Puskesmas Krembangan Selatan;INSTALASI GAWAT DARURAT;45;122;167
September;Surabaya Utara;Krembangan;Puskesmas Krembangan Selatan;KIA;123;896;1019
September;Surabaya Utara;Krembangan;Puskesmas Krembangan Selatan;LABORATORIUM;1;4;5
September;Surabaya Utara;Krembangan;Puskesmas Krembangan Selatan;LANSIA;18;548;566
September;Surabaya Utara;Krembangan;Puskesmas Krembangan Selatan;MATA;;;0
September;Surabaya Utara;Krembangan;Puskesmas Krembangan Selatan;PKPR;;;0
September;Surabaya Utara;Krembangan;Puskesmas Krembangan Selatan;Poli PCR-SWAB;;;0
September;Surabaya Utara;Krembangan;Puskesmas Krembangan Selatan;PSIKOLOGI;3;6;9
September;Surabaya Utara;Krembangan;Puskesmas Krembangan Selatan;PTRM;;;0
September;Surabaya Utara;Krembangan;Puskesmas Krembangan Selatan;RAWAT INAP;6;17;23
September;Surabaya Utara;Krembangan;Puskesmas Krembangan Selatan;SANITASI;;;0
September;Surabaya Utara;Krembangan;Puskesmas Krembangan Selatan;STD;;;0
September;Surabaya Utara;Krembangan;Puskesmas Krembangan Selatan;TBC/PARU;;;0
September;Surabaya Utara;Krembangan;Puskesmas Krembangan Selatan;UMUM;266;1726;1992
September;Surabaya Utara;Krembangan;Puskesmas Krembangan Selatan;VCT;;;0
September;Surabaya Barat;Lakarsantri;Puskesmas Lidah Kulon;BATRA;0;17;17
September;Surabaya Barat;Lakarsantri;Puskesmas Lidah Kulon;GIGI;32;244;276
September;Surabaya Barat;Lakarsantri;Puskesmas Lidah Kulon;GIZI;0;5;5
September;Surabaya Barat;Lakarsantri;Puskesmas Lidah Kulon;INSTALASI GAWAT DARURAT;;;0
September;Surabaya Barat;Lakarsantri;Puskesmas Lidah Kulon;KIA;112;452;564
September;Surabaya Barat;Lakarsantri;Puskesmas Lidah Kulon;LABORATORIUM;;;0
September;Surabaya Barat;Lakarsantri;Puskesmas Lidah Kulon;LANSIA;10;386;396
September;Surabaya Barat;Lakarsantri;Puskesmas Lidah Kulon;MATA;;;0
September;Surabaya Barat;Lakarsantri;Puskesmas Lidah Kulon;PKPR;;;0
September;Surabaya Barat;Lakarsantri;Puskesmas Lidah Kulon;Poli PCR-SWAB;;;0
September;Surabaya Barat;Lakarsantri;Puskesmas Lidah Kulon;PSIKOLOGI;7;21;28
September;Surabaya Barat;Lakarsantri;Puskesmas Lidah Kulon;PTRM;;;0
September;Surabaya Barat;Lakarsantri;Puskesmas Lidah Kulon;RAWAT INAP;;;0
September;Surabaya Barat;Lakarsantri;Puskesmas Lidah Kulon;SANITASI;;;0
September;Surabaya Barat;Lakarsantri;Puskesmas Lidah Kulon;STD;;;0
September;Surabaya Barat;Lakarsantri;Puskesmas Lidah Kulon;TBC/PARU;;;0
September;Surabaya Barat;Lakarsantri;Puskesmas Lidah Kulon;UMUM;385;1743;2128
September;Surabaya Barat;Lakarsantri;Puskesmas Lidah Kulon;VCT;;;0
September;Surabaya Barat;Sambikerep;Puskesmas Lontar;BATRA;2;16;18
September;Surabaya Barat;Sambikerep;Puskesmas Lontar;GIGI;67;218;285
September;Surabaya Barat;Sambikerep;Puskesmas Lontar;GIZI;;;0
September;Surabaya Barat;Sambikerep;Puskesmas Lontar;INSTALASI GAWAT DARURAT;;;0
September;Surabaya Barat;Sambikerep;Puskesmas Lontar;KIA;171;324;495
September;Surabaya Barat;Sambikerep;Puskesmas Lontar;LABORATORIUM;;;0
September;Surabaya Barat;Sambikerep;Puskesmas Lontar;LANSIA;;;0
September;Surabaya Barat;Sambikerep;Puskesmas Lontar;MATA;;;0
September;Surabaya Barat;Sambikerep;Puskesmas Lontar;PKPR;;;0
September;Surabaya Barat;Sambikerep;Puskesmas Lontar;Poli PCR-SWAB;;;0
September;Surabaya Barat;Sambikerep;Puskesmas Lontar;PSIKOLOGI;2;3;5
September;Surabaya Barat;Sambikerep;Puskesmas Lontar;PTRM;;;0
September;Surabaya Barat;Sambikerep;Puskesmas Lontar;RAWAT INAP;0;1;1
September;Surabaya Barat;Sambikerep;Puskesmas Lontar;SANITASI;;;0
September;Surabaya Barat;Sambikerep;Puskesmas Lontar;STD;;;0
September;Surabaya Barat;Sambikerep;Puskesmas Lontar;TBC/PARU;;;0
September;Surabaya Barat;Sambikerep;Puskesmas Lontar;UMUM;402;1650;2052
September;Surabaya Barat;Sambikerep;Puskesmas Lontar;VCT;;;0
September;Surabaya Barat;Sambikerep;Puskesmas Made;BATRA;1;4;5
September;Surabaya Barat;Sambikerep;Puskesmas Made;GIGI;33;180;213
September;Surabaya Barat;Sambikerep;Puskesmas Made;GIZI;0;5;5
September;Surabaya Barat;Sambikerep;Puskesmas Made;INSTALASI GAWAT DARURAT;1;0;1
September;Surabaya Barat;Sambikerep;Puskesmas Made;KIA;81;408;489
September;Surabaya Barat;Sambikerep;Puskesmas Made;LABORATORIUM;27;254;281
September;Surabaya Barat;Sambikerep;Puskesmas Made;LANSIA;8;203;211
September;Surabaya Barat;Sambikerep;Puskesmas Made;MATA;;;0
September;Surabaya Barat;Sambikerep;Puskesmas Made;PKPR;;;0
September;Surabaya Barat;Sambikerep;Puskesmas Made;Poli PCR-SWAB;;;0
September;Surabaya Barat;Sambikerep;Puskesmas Made;PSIKOLOGI;1;4;5
September;Surabaya Barat;Sambikerep;Puskesmas Made;PTRM;;;0
September;Surabaya Barat;Sambikerep;Puskesmas Made;RAWAT INAP;;;0
September;Surabaya Barat;Sambikerep;Puskesmas Made;SANITASI;;;0
September;Surabaya Barat;Sambikerep;Puskesmas Made;STD;;;0
September;Surabaya Barat;Sambikerep;Puskesmas Made;TBC/PARU;;;0
September;Surabaya Barat;Sambikerep;Puskesmas Made;UMUM;185;1164;1349
September;Surabaya Barat;Sambikerep;Puskesmas Made;VCT;;;0
September;Surabaya Barat;Tandes;Puskesmas Manukan Kulon;BATRA;3;50;53
September;Surabaya Barat;Tandes;Puskesmas Manukan Kulon;GIGI;66;355;421
September;Surabaya Barat;Tandes;Puskesmas Manukan Kulon;GIZI;0;2;2
September;Surabaya Barat;Tandes;Puskesmas Manukan Kulon;INSTALASI GAWAT DARURAT;1;0;1
September;Surabaya Barat;Tandes;Puskesmas Manukan Kulon;KIA;194;740;934
September;Surabaya Barat;Tandes;Puskesmas Manukan Kulon;LABORATORIUM;;;0
September;Surabaya Barat;Tandes;Puskesmas Manukan Kulon;LANSIA;56;1178;1234
September;Surabaya Barat;Tandes;Puskesmas Manukan Kulon;MATA;;;0
September;Surabaya Barat;Tandes;Puskesmas Manukan Kulon;PKPR;;;0
September;Surabaya Barat;Tandes;Puskesmas Manukan Kulon;Poli PCR-SWAB;;;0
September;Surabaya Barat;Tandes;Puskesmas Manukan Kulon;PSIKOLOGI;1;10;11
September;Surabaya Barat;Tandes;Puskesmas Manukan Kulon;PTRM;5;129;134
September;Surabaya Barat;Tandes;Puskesmas Manukan Kulon;RAWAT INAP;5;12;17
September;Surabaya Barat;Tandes;Puskesmas Manukan Kulon;SANITASI;;;0
September;Surabaya Barat;Tandes;Puskesmas Manukan Kulon;STD;;;0
September;Surabaya Barat;Tandes;Puskesmas Manukan Kulon;TBC/PARU;;;0
September;Surabaya Barat;Tandes;Puskesmas Manukan Kulon;UMUM;737;3005;3742
September;Surabaya Barat;Tandes;Puskesmas Manukan Kulon;VCT;;;0
September;Surabaya Timur;Rungkut;Puskesmas Medokan Ayu;BATRA;2;46;48
September;Surabaya Timur;Rungkut;Puskesmas Medokan Ayu;GIGI;218;323;541
September;Surabaya Timur;Rungkut;Puskesmas Medokan Ayu;GIZI;0;13;13
September;Surabaya Timur;Rungkut;Puskesmas Medokan Ayu;INSTALASI GAWAT DARURAT;1;1;2
September;Surabaya Timur;Rungkut;Puskesmas Medokan Ayu;KIA;239;708;947
September;Surabaya Timur;Rungkut;Puskesmas Medokan Ayu;LABORATORIUM;;;0
September;Surabaya Timur;Rungkut;Puskesmas Medokan Ayu;LANSIA;29;667;696
September;Surabaya Timur;Rungkut;Puskesmas Medokan Ayu;MATA;;;0
September;Surabaya Timur;Rungkut;Puskesmas Medokan Ayu;PKPR;;;0
September;Surabaya Timur;Rungkut;Puskesmas Medokan Ayu;Poli PCR-SWAB;;;0
September;Surabaya Timur;Rungkut;Puskesmas Medokan Ayu;PSIKOLOGI;5;17;22
September;Surabaya Timur;Rungkut;Puskesmas Medokan Ayu;PTRM;;;0
September;Surabaya Timur;Rungkut;Puskesmas Medokan Ayu;RAWAT INAP;2;7;9
September;Surabaya Timur;Rungkut;Puskesmas Medokan Ayu;SANITASI;;;0
September;Surabaya Timur;Rungkut;Puskesmas Medokan Ayu;STD;;;0
September;Surabaya Timur;Rungkut;Puskesmas Medokan Ayu;TBC/PARU;;;0
September;Surabaya Timur;Rungkut;Puskesmas Medokan Ayu;UMUM;531;2192;2723
September;Surabaya Timur;Rungkut;Puskesmas Medokan Ayu;VCT;;;0
September;Surabaya Timur;Sukolilo;Puskesmas Menur;BATRA;0;14;14
September;Surabaya Timur;Sukolilo;Puskesmas Menur;GIGI;68;367;435
September;Surabaya Timur;Sukolilo;Puskesmas Menur;GIZI;11;44;55
September;Surabaya Timur;Sukolilo;Puskesmas Menur;INSTALASI GAWAT DARURAT;0;1;1
September;Surabaya Timur;Sukolilo;Puskesmas Menur;KIA;126;594;720
September;Surabaya Timur;Sukolilo;Puskesmas Menur;LABORATORIUM;;;0
September;Surabaya Timur;Sukolilo;Puskesmas Menur;LANSIA;24;795;819
September;Surabaya Timur;Sukolilo;Puskesmas Menur;MATA;;;0
September;Surabaya Timur;Sukolilo;Puskesmas Menur;PKPR;;;0
September;Surabaya Timur;Sukolilo;Puskesmas Menur;Poli PCR-SWAB;;;0
September;Surabaya Timur;Sukolilo;Puskesmas Menur;PSIKOLOGI;8;35;43
September;Surabaya Timur;Sukolilo;Puskesmas Menur;PTRM;;;0
September;Surabaya Timur;Sukolilo;Puskesmas Menur;RAWAT INAP;;;0
September;Surabaya Timur;Sukolilo;Puskesmas Menur;SANITASI;;;0
September;Surabaya Timur;Sukolilo;Puskesmas Menur;STD;;;0
September;Surabaya Timur;Sukolilo;Puskesmas Menur;TBC/PARU;;;0
September;Surabaya Timur;Sukolilo;Puskesmas Menur;UMUM;377;1811;2188
September;Surabaya Timur;Sukolilo;Puskesmas Menur;VCT;;;0
September;Surabaya Timur;Gubeng;Puskesmas Mojo;BATRA;5;50;55
September;Surabaya Timur;Gubeng;Puskesmas Mojo;GIGI;28;306;334
September;Surabaya Timur;Gubeng;Puskesmas Mojo;GIZI;;;0
September;Surabaya Timur;Gubeng;Puskesmas Mojo;INSTALASI GAWAT DARURAT;1;1;2
September;Surabaya Timur;Gubeng;Puskesmas Mojo;KIA;155;574;729
September;Surabaya Timur;Gubeng;Puskesmas Mojo;LABORATORIUM;;;0
September;Surabaya Timur;Gubeng;Puskesmas Mojo;LANSIA;30;832;862
September;Surabaya Timur;Gubeng;Puskesmas Mojo;MATA;;;0
September;Surabaya Timur;Gubeng;Puskesmas Mojo;PKPR;;;0
September;Surabaya Timur;Gubeng;Puskesmas Mojo;Poli PCR-SWAB;;;0
September;Surabaya Timur;Gubeng;Puskesmas Mojo;PSIKOLOGI;;;0
September;Surabaya Timur;Gubeng;Puskesmas Mojo;PTRM;;;0
September;Surabaya Timur;Gubeng;Puskesmas Mojo;RAWAT INAP;;;0
September;Surabaya Timur;Gubeng;Puskesmas Mojo;SANITASI;;;0
September;Surabaya Timur;Gubeng;Puskesmas Mojo;STD;;;0
September;Surabaya Timur;Gubeng;Puskesmas Mojo;TBC/PARU;;;0
September;Surabaya Timur;Gubeng;Puskesmas Mojo;UMUM;575;2644;3219
September;Surabaya Timur;Gubeng;Puskesmas Mojo;VCT;;;0
September;Surabaya Utara;Krembangan;Puskesmas Morokrembangan;BATRA;0;26;26
September;Surabaya Utara;Krembangan;Puskesmas Morokrembangan;GIGI;34;201;235
September;Surabaya Utara;Krembangan;Puskesmas Morokrembangan;GIZI;16;54;70
September;Surabaya Utara;Krembangan;Puskesmas Morokrembangan;INSTALASI GAWAT DARURAT;;;0
September;Surabaya Utara;Krembangan;Puskesmas Morokrembangan;KIA;126;678;804
September;Surabaya Utara;Krembangan;Puskesmas Morokrembangan;LABORATORIUM;0;1;1
September;Surabaya Utara;Krembangan;Puskesmas Morokrembangan;LANSIA;5;388;393
September;Surabaya Utara;Krembangan;Puskesmas Morokrembangan;MATA;;;0
September;Surabaya Utara;Krembangan;Puskesmas Morokrembangan;PKPR;;;0
September;Surabaya Utara;Krembangan;Puskesmas Morokrembangan;Poli PCR-SWAB;;;0
September;Surabaya Utara;Krembangan;Puskesmas Morokrembangan;PSIKOLOGI;12;40;52
September;Surabaya Utara;Krembangan;Puskesmas Morokrembangan;PTRM;;;0
September;Surabaya Utara;Krembangan;Puskesmas Morokrembangan;RAWAT INAP;;;0
September;Surabaya Utara;Krembangan;Puskesmas Morokrembangan;SANITASI;;;0
September;Surabaya Utara;Krembangan;Puskesmas Morokrembangan;STD;;;0
September;Surabaya Utara;Krembangan;Puskesmas Morokrembangan;TBC/PARU;;;0
September;Surabaya Utara;Krembangan;Puskesmas Morokrembangan;UMUM;236;1628;1864
September;Surabaya Utara;Krembangan;Puskesmas Morokrembangan;VCT;;;0
September;Surabaya Timur;Mulyorejo;Puskesmas Mulyorejo;BATRA;2;18;20
September;Surabaya Timur;Mulyorejo;Puskesmas Mulyorejo;GIGI;50;328;378
September;Surabaya Timur;Mulyorejo;Puskesmas Mulyorejo;GIZI;0;5;5
September;Surabaya Timur;Mulyorejo;Puskesmas Mulyorejo;INSTALASI GAWAT DARURAT;11;3;14
September;Surabaya Timur;Mulyorejo;Puskesmas Mulyorejo;KIA;137;571;708
September;Surabaya Timur;Mulyorejo;Puskesmas Mulyorejo;LABORATORIUM;32;83;115
September;Surabaya Timur;Mulyorejo;Puskesmas Mulyorejo;LANSIA;22;544;566
September;Surabaya Timur;Mulyorejo;Puskesmas Mulyorejo;MATA;;;0
September;Surabaya Timur;Mulyorejo;Puskesmas Mulyorejo;PKPR;;;0
September;Surabaya Timur;Mulyorejo;Puskesmas Mulyorejo;Poli PCR-SWAB;;;0
September;Surabaya Timur;Mulyorejo;Puskesmas Mulyorejo;PSIKOLOGI;3;3;6
September;Surabaya Timur;Mulyorejo;Puskesmas Mulyorejo;PTRM;;;0
September;Surabaya Timur;Mulyorejo;Puskesmas Mulyorejo;RAWAT INAP;10;10;20
September;Surabaya Timur;Mulyorejo;Puskesmas Mulyorejo;SANITASI;;;0
September;Surabaya Timur;Mulyorejo;Puskesmas Mulyorejo;STD;;;0
September;Surabaya Timur;Mulyorejo;Puskesmas Mulyorejo;TBC/PARU;;;0
September;Surabaya Timur;Mulyorejo;Puskesmas Mulyorejo;UMUM;407;1592;1999
September;Surabaya Timur;Mulyorejo;Puskesmas Mulyorejo;VCT;;;0
September;Surabaya Selatan;Wonokromo;Puskesmas Ngagelrejo;BATRA;0;10;10
September;Surabaya Selatan;Wonokromo;Puskesmas Ngagelrejo;GIGI;37;334;371
September;Surabaya Selatan;Wonokromo;Puskesmas Ngagelrejo;GIZI;16;38;54
September;Surabaya Selatan;Wonokromo;Puskesmas Ngagelrejo;INSTALASI GAWAT DARURAT;;;0
September;Surabaya Selatan;Wonokromo;Puskesmas Ngagelrejo;KIA;125;858;983
September;Surabaya Selatan;Wonokromo;Puskesmas Ngagelrejo;LABORATORIUM;;;0
September;Surabaya Selatan;Wonokromo;Puskesmas Ngagelrejo;LANSIA;32;805;837
September;Surabaya Selatan;Wonokromo;Puskesmas Ngagelrejo;MATA;;;0
September;Surabaya Selatan;Wonokromo;Puskesmas Ngagelrejo;PKPR;;;0
September;Surabaya Selatan;Wonokromo;Puskesmas Ngagelrejo;Poli PCR-SWAB;;;0
September;Surabaya Selatan;Wonokromo;Puskesmas Ngagelrejo;PSIKOLOGI;16;40;56
September;Surabaya Selatan;Wonokromo;Puskesmas Ngagelrejo;PTRM;;;0
September;Surabaya Selatan;Wonokromo;Puskesmas Ngagelrejo;RAWAT INAP;;;0
September;Surabaya Selatan;Wonokromo;Puskesmas Ngagelrejo;SANITASI;;;0
September;Surabaya Selatan;Wonokromo;Puskesmas Ngagelrejo;STD;;;0
September;Surabaya Selatan;Wonokromo;Puskesmas Ngagelrejo;TBC/PARU;;;0
September;Surabaya Selatan;Wonokromo;Puskesmas Ngagelrejo;UMUM;417;1647;2064
September;Surabaya Selatan;Wonokromo;Puskesmas Ngagelrejo;VCT;;;0
September;Surabaya Timur;Tambaksari;Puskesmas Pacarkeling;BATRA;0;30;30
September;Surabaya Timur;Tambaksari;Puskesmas Pacarkeling;GIGI;15;230;245
September;Surabaya Timur;Tambaksari;Puskesmas Pacarkeling;GIZI;0;12;12
September;Surabaya Timur;Tambaksari;Puskesmas Pacarkeling;INSTALASI GAWAT DARURAT;;;0
September;Surabaya Timur;Tambaksari;Puskesmas Pacarkeling;KIA;113;703;816
September;Surabaya Timur;Tambaksari;Puskesmas Pacarkeling;LABORATORIUM;;;0
September;Surabaya Timur;Tambaksari;Puskesmas Pacarkeling;LANSIA;2;9;11
September;Surabaya Timur;Tambaksari;Puskesmas Pacarkeling;MATA;;;0
September;Surabaya Timur;Tambaksari;Puskesmas Pacarkeling;PKPR;;;0
September;Surabaya Timur;Tambaksari;Puskesmas Pacarkeling;Poli PCR-SWAB;;;0
September;Surabaya Timur;Tambaksari;Puskesmas Pacarkeling;PSIKOLOGI;1;14;15
September;Surabaya Timur;Tambaksari;Puskesmas Pacarkeling;PTRM;;;0
September;Surabaya Timur;Tambaksari;Puskesmas Pacarkeling;RAWAT INAP;;;0
September;Surabaya Timur;Tambaksari;Puskesmas Pacarkeling;SANITASI;;;0
September;Surabaya Timur;Tambaksari;Puskesmas Pacarkeling;STD;;;0
September;Surabaya Timur;Tambaksari;Puskesmas Pacarkeling;TBC/PARU;;;0
September;Surabaya Timur;Tambaksari;Puskesmas Pacarkeling;UMUM;311;2641;2952
September;Surabaya Timur;Tambaksari;Puskesmas Pacarkeling;VCT;;;0
September;Surabaya Selatan;Sawahan;Puskesmas Pakis;BATRA;4;42;46
September;Surabaya Selatan;Sawahan;Puskesmas Pakis;GIGI;20;332;352
September;Surabaya Selatan;Sawahan;Puskesmas Pakis;GIZI;3;37;40
September;Surabaya Selatan;Sawahan;Puskesmas Pakis;INSTALASI GAWAT DARURAT;;;0
September;Surabaya Selatan;Sawahan;Puskesmas Pakis;KIA;64;570;634
September;Surabaya Selatan;Sawahan;Puskesmas Pakis;LABORATORIUM;73;302;375
September;Surabaya Selatan;Sawahan;Puskesmas Pakis;LANSIA;9;588;597
