Periode;Wilayah;Kecamatan;Nama Puskesmas;Poli;Baru;Lama;Total Kunjungan
April;Surabaya Barat;Tandes;Puskesmas Manukan Kulon;LABORATORIUM;;;0
April;Surabaya Barat;Tandes;Puskesmas Manukan Kulon;LANSIA;21;835;856
April;Surabaya Barat;Tandes;Puskesmas Manukan Kulon;MATA;;;0
April;Surabaya Barat;Tandes;Puskesmas Manukan Kulon;PKPR;;;0
April;Surabaya Barat;Tandes;Puskesmas Manukan Kulon;Poli PCR-SWAB;;;0
April;Surabaya Barat;Tandes;Puskesmas Manukan Kulon;PSIKOLOGI;3;5;8
April;Surabaya Barat;Tandes;Puskesmas Manukan Kulon;PTRM;0;119;119
April;Surabaya Barat;Tandes;Puskesmas Manukan Kulon;RAWAT INAP;;;0
April;Surabaya Barat;Tandes;Puskesmas Manukan Kulon;SANITASI;;;0
April;Surabaya Barat;Tandes;Puskesmas Manukan Kulon;STD;;;0
April;Surabaya Barat;Tandes;Puskesmas Manukan Kulon;TBC/PARU;;;0
April;Surabaya Barat;Tandes;Puskesmas Manukan Kulon;UMUM;306;1856;2162
April;Surabaya Barat;Tandes;Puskesmas Manukan Kulon;VCT;;;0
April;Surabaya Timur;Rungkut;Puskesmas Medokan Ayu;BATRA;0;17;17
April;Surabaya Timur;Rungkut;Puskesmas Medokan Ayu;GIGI;43;177;220
April;Surabaya Timur;Rungkut;Puskesmas Medokan Ayu;GIZI;0;1;1
April;Surabaya Timur;Rungkut;Puskesmas Medokan Ayu;INSTALASI GAWAT DARURAT;1;0;1
April;Surabaya Timur;Rungkut;Puskesmas Medokan Ayu;KIA;123;441;564
April;Surabaya Timur;Rungkut;Puskesmas Medokan Ayu;LABORATORIUM;;;0
April;Surabaya Timur;Rungkut;Puskesmas Medokan Ayu;LANSIA;16;394;410
April;Surabaya Timur;Rungkut;Puskesmas Medokan Ayu;MATA;;;0
April;Surabaya Timur;Rungkut;Puskesmas Medokan Ayu;PKPR;;;0
April;Surabaya Timur;Rungkut;Puskesmas Medokan Ayu;Poli PCR-SWAB;;;0
April;Surabaya Timur;Rungkut;Puskesmas Medokan Ayu;PSIKOLOGI;5;5;10
April;Surabaya Timur;Rungkut;Puskesmas Medokan Ayu;PTRM;;;0
April;Surabaya Timur;Rungkut;Puskesmas Medokan Ayu;RAWAT INAP;;;0
April;Surabaya Timur;Rungkut;Puskesmas Medokan Ayu;SANITASI;;;0
April;Surabaya Timur;Rungkut;Puskesmas Medokan Ayu;STD;;;0
April;Surabaya Timur;Rungkut;Puskesmas Medokan Ayu;TBC/PARU;;;0
April;Surabaya Timur;Rungkut;Puskesmas Medokan Ayu;UMUM;200;1076;1276
April;Surabaya Timur;Rungkut;Puskesmas Medokan Ayu;VCT;;;0
April;Surabaya Timur;Sukolilo;Puskesmas Menur;BATRA;0;4;4
April;Surabaya Timur;Sukolilo;Puskesmas Menur;GIGI;36;154;190
April;Surabaya Timur;Sukolilo;Puskesmas Menur;GIZI;0;2;2
April;Surabaya Timur;Sukolilo;Puskesmas Menur;INSTALASI GAWAT DARURAT;;;0
April;Surabaya Timur;Sukolilo;Puskesmas Menur;KIA;92;370;462
April;Surabaya Timur;Sukolilo;Puskesmas Menur;LABORATORIUM;;;0
April;Surabaya Timur;Sukolilo;Puskesmas Menur;LANSIA;13;531;544
April;Surabaya Timur;Sukolilo;Puskesmas Menur;MATA;;;0
April;Surabaya Timur;Sukolilo;Puskesmas Menur;PKPR;0;1;1
April;Surabaya Timur;Sukolilo;Puskesmas Menur;Poli PCR-SWAB;;;0
April;Surabaya Timur;Sukolilo;Puskesmas Menur;PSIKOLOGI;0;3;3
April;Surabaya Timur;Sukolilo;Puskesmas Menur;PTRM;;;0
April;Surabaya Timur;Sukolilo;Puskesmas Menur;RAWAT INAP;;;0
April;Surabaya Timur;Sukolilo;Puskesmas Menur;SANITASI;;;0
April;Surabaya Timur;Sukolilo;Puskesmas Menur;STD;;;0
April;Surabaya Timur;Sukolilo;Puskesmas Menur;TBC/PARU;;;0
April;Surabaya Timur;Sukolilo;Puskesmas Menur;UMUM;190;996;1186
April;Surabaya Timur;Sukolilo;Puskesmas Menur;VCT;;;0
April;Surabaya Timur;Gubeng;Puskesmas Mojo;BATRA;0;5;5
April;Surabaya Timur;Gubeng;Puskesmas Mojo;GIGI;33;173;206
April;Surabaya Timur;Gubeng;Puskesmas Mojo;GIZI;;;0
April;Surabaya Timur;Gubeng;Puskesmas Mojo;INSTALASI GAWAT DARURAT;;;0
April;Surabaya Timur;Gubeng;Puskesmas Mojo;KIA;90;307;397
April;Surabaya Timur;Gubeng;Puskesmas Mojo;LABORATORIUM;;;0
April;Surabaya Timur;Gubeng;Puskesmas Mojo;LANSIA;10;611;621
April;Surabaya Timur;Gubeng;Puskesmas Mojo;MATA;;;0
April;Surabaya Timur;Gubeng;Puskesmas Mojo;PKPR;;;0
April;Surabaya Timur;Gubeng;Puskesmas Mojo;Poli PCR-SWAB;;;0
April;Surabaya Timur;Gubeng;Puskesmas Mojo;PSIKOLOGI;2;2;4
April;Surabaya Timur;Gubeng;Puskesmas Mojo;PTRM;;;0
April;Surabaya Timur;Gubeng;Puskesmas Mojo;RAWAT INAP;;;0
April;Surabaya Timur;Gubeng;Puskesmas Mojo;SANITASI;;;0
April;Surabaya Timur;Gubeng;Puskesmas Mojo;STD;;;0
April;Surabaya Timur;Gubeng;Puskesmas Mojo;TBC/PARU;;;0
April;Surabaya Timur;Gubeng;Puskesmas Mojo;UMUM;297;1452;1749
April;Surabaya Timur;Gubeng;Puskesmas Mojo;VCT;;;0
April;Surabaya Utara;Krembangan;Puskesmas Morokrembangan;BATRA;0;7;7
April;Surabaya Utara;Krembangan;Puskesmas Morokrembangan;GIGI;11;70;81
April;Surabaya Utara;Krembangan;Puskesmas Morokrembangan;GIZI;0;3;3
April;Surabaya Utara;Krembangan;Puskesmas Morokrembangan;INSTALASI GAWAT DARURAT;;;0
April;Surabaya Utara;Krembangan;Puskesmas Morokrembangan;KIA;72;361;433
April;Surabaya Utara;Krembangan;Puskesmas Morokrembangan;LABORATORIUM;;;0
April;Surabaya Utara;Krembangan;Puskesmas Morokrembangan;LANSIA;6;263;269
April;Surabaya Utara;Krembangan;Puskesmas Morokrembangan;MATA;;;0
April;Surabaya Utara;Krembangan;Puskesmas Morokrembangan;PKPR;;;0
April;Surabaya Utara;Krembangan;Puskesmas Morokrembangan;Poli PCR-SWAB;;;0
April;Surabaya Utara;Krembangan;Puskesmas Morokrembangan;PSIKOLOGI;0;7;7
April;Surabaya Utara;Krembangan;Puskesmas Morokrembangan;PTRM;;;0
April;Surabaya Utara;Krembangan;Puskesmas Morokrembangan;RAWAT INAP;;;0
April;Surabaya Utara;Krembangan;Puskesmas Morokrembangan;SANITASI;;;0
April;Surabaya Utara;Krembangan;Puskesmas Morokrembangan;STD;;;0
April;Surabaya Utara;Krembangan;Puskesmas Morokrembangan;TBC/PARU;;;0
April;Surabaya Utara;Krembangan;Puskesmas Morokrembangan;UMUM;121;878;999
April;Surabaya Utara;Krembangan;Puskesmas Morokrembangan;VCT;;;0
April;Surabaya Timur;Mulyorejo;Puskesmas Mulyorejo;BATRA;0;3;3
April;Surabaya Timur;Mulyorejo;Puskesmas Mulyorejo;GIGI;19;139;158
April;Surabaya Timur;Mulyorejo;Puskesmas Mulyorejo;GIZI;0;2;2
April;Surabaya Timur;Mulyorejo;Puskesmas Mulyorejo;INSTALASI GAWAT DARURAT;1;0;1
April;Surabaya Timur;Mulyorejo;Puskesmas Mulyorejo;KIA;104;671;775
April;Surabaya Timur;Mulyorejo;Puskesmas Mulyorejo;LABORATORIUM;;;0
April;Surabaya Timur;Mulyorejo;Puskesmas Mulyorejo;LANSIA;13;452;465
April;Surabaya Timur;Mulyorejo;Puskesmas Mulyorejo;MATA;;;0
April;Surabaya Timur;Mulyorejo;Puskesmas Mulyorejo;PKPR;;;0
April;Surabaya Timur;Mulyorejo;Puskesmas Mulyorejo;Poli PCR-SWAB;;;0
April;Surabaya Timur;Mulyorejo;Puskesmas Mulyorejo;PSIKOLOGI;;;0
April;Surabaya Timur;Mulyorejo;Puskesmas Mulyorejo;PTRM;;;0
April;Surabaya Timur;Mulyorejo;Puskesmas Mulyorejo;RAWAT INAP;;;0
April;Surabaya Timur;Mulyorejo;Puskesmas Mulyorejo;SANITASI;;;0
April;Surabaya Timur;Mulyorejo;Puskesmas Mulyorejo;STD;;;0
April;Surabaya Timur;Mulyorejo;Puskesmas Mulyorejo;TBC/PARU;;;0
April;Surabaya Timur;Mulyorejo;Puskesmas Mulyorejo;UMUM;146;919;1065
April;Surabaya Timur;Mulyorejo;Puskesmas Mulyorejo;VCT;;;0
April;Surabaya Selatan;Wonokromo;Puskesmas Ngagelrejo;BATRA;1;2;3
April;Surabaya Selatan;Wonokromo;Puskesmas Ngagelrejo;GIGI;25;299;324
April;Surabaya Selatan;Wonokromo;Puskesmas Ngagelrejo;GIZI;14;29;43
April;Surabaya Selatan;Wonokromo;Puskesmas Ngagelrejo;INSTALASI GAWAT DARURAT;;;0
April;Surabaya Selatan;Wonokromo;Puskesmas Ngagelrejo;KIA;83;678;761
April;Surabaya Selatan;Wonokromo;Puskesmas Ngagelrejo;LABORATORIUM;;;0
April;Surabaya Selatan;Wonokromo;Puskesmas Ngagelrejo;LANSIA;13;573;586
April;Surabaya Selatan;Wonokromo;Puskesmas Ngagelrejo;MATA;;;0
April;Surabaya Selatan;Wonokromo;Puskesmas Ngagelrejo;PKPR;;;0
April;Surabaya Selatan;Wonokromo;Puskesmas Ngagelrejo;Poli PCR-SWAB;;;0
April;Surabaya Selatan;Wonokromo;Puskesmas Ngagelrejo;PSIKOLOGI;23;45;68
April;Surabaya Selatan;Wonokromo;Puskesmas Ngagelrejo;PTRM;;;0
April;Surabaya Selatan;Wonokromo;Puskesmas Ngagelrejo;RAWAT INAP;;;0
April;Surabaya Selatan;Wonokromo;Puskesmas Ngagelrejo;SANITASI;;;0
April;Surabaya Selatan;Wonokromo;Puskesmas Ngagelrejo;STD;;;0
April;Surabaya Selatan;Wonokromo;Puskesmas Ngagelrejo;TBC/PARU;;;0
April;Surabaya Selatan;Wonokromo;Puskesmas Ngagelrejo;UMUM;177;1024;1201
April;Surabaya Selatan;Wonokromo;Puskesmas Ngagelrejo;VCT;;;0
April;Surabaya Timur;Tambaksari;Puskesmas Pacarkeling;BATRA;0;32;32
April;Surabaya Timur;Tambaksari;Puskesmas Pacarkeling;GIGI;21;183;204
April;Surabaya Timur;Tambaksari;Puskesmas Pacarkeling;GIZI;;;0
April;Surabaya Timur;Tambaksari;Puskesmas Pacarkeling;INSTALASI GAWAT DARURAT;;;0
April;Surabaya Timur;Tambaksari;Puskesmas Pacarkeling;KIA;42;500;542
April;Surabaya Timur;Tambaksari;Puskesmas Pacarkeling;LABORATORIUM;;;0
April;Surabaya Timur;Tambaksari;Puskesmas Pacarkeling;LANSIA;;;0
April;Surabaya Timur;Tambaksari;Puskesmas Pacarkeling;MATA;;;0
April;Surabaya Timur;Tambaksari;Puskesmas Pacarkeling;PKPR;;;0
April;Surabaya Timur;Tambaksari;Puskesmas Pacarkeling;Poli PCR-SWAB;;;0
April;Surabaya Timur;Tambaksari;Puskesmas Pacarkeling;PSIKOLOGI;0;11;11
April;Surabaya Timur;Tambaksari;Puskesmas Pacarkeling;PTRM;;;0
April;Surabaya Timur;Tambaksari;Puskesmas Pacarkeling;RAWAT INAP;;;0
April;Surabaya Timur;Tambaksari;Puskesmas Pacarkeling;SANITASI;;;0
April;Surabaya Timur;Tambaksari;Puskesmas Pacarkeling;STD;;;0
April;Surabaya Timur;Tambaksari;Puskesmas Pacarkeling;TBC/PARU;;;0
April;Surabaya Timur;Tambaksari;Puskesmas Pacarkeling;UMUM;171;1715;1886
April;Surabaya Timur;Tambaksari;Puskesmas Pacarkeling;VCT;;;0
April;Surabaya Selatan;Sawahan;Puskesmas Pakis;BATRA;1;3;4
April;Surabaya Selatan;Sawahan;Puskesmas Pakis;GIGI;9;182;191
April;Surabaya Selatan;Sawahan;Puskesmas Pakis;GIZI;;;0
April;Surabaya Selatan;Sawahan;Puskesmas Pakis;INSTALASI GAWAT DARURAT;0;3;3
April;Surabaya Selatan;Sawahan;Puskesmas Pakis;KIA;43;459;502
April;Surabaya Selatan;Sawahan;Puskesmas Pakis;LABORATORIUM;;;0
April;Surabaya Selatan;Sawahan;Puskesmas Pakis;LANSIA;7;409;416
April;Surabaya Selatan;Sawahan;Puskesmas Pakis;MATA;;;0
April;Surabaya Selatan;Sawahan;Puskesmas Pakis;PKPR;;;0
April;Surabaya Selatan;Sawahan;Puskesmas Pakis;Poli PCR-SWAB;;;0
April;Surabaya Selatan;Sawahan;Puskesmas Pakis;PSIKOLOGI;0;10;10
April;Surabaya Selatan;Sawahan;Puskesmas Pakis;PTRM;;;0
April;Surabaya Selatan;Sawahan;Puskesmas Pakis;RAWAT INAP;4;4;8
April;Surabaya Selatan;Sawahan;Puskesmas Pakis;SANITASI;;;0
April;Surabaya Selatan;Sawahan;Puskesmas Pakis;STD;;;0
April;Surabaya Selatan;Sawahan;Puskesmas Pakis;TBC/PARU;0;23;23
April;Surabaya Selatan;Sawahan;Puskesmas Pakis;UMUM;103;874;977
April;Surabaya Selatan;Sawahan;Puskesmas Pakis;VCT;;;0
April;Surabaya Utara;Semampir;Puskesmas Pegirian;BATRA;0;7;7
April;Surabaya Utara;Semampir;Puskesmas Pegirian;GIGI;13;101;114
April;Surabaya Utara;Semampir;Puskesmas Pegirian;GIZI;0;10;10
April;Surabaya Utara;Semampir;Puskesmas Pegirian;INSTALASI GAWAT DARURAT;;;0
April;Surabaya Utara;Semampir;Puskesmas Pegirian;KIA;60;435;495
April;Surabaya Utara;Semampir;Puskesmas Pegirian;LABORATORIUM;;;0
April;Surabaya Utara;Semampir;Puskesmas Pegirian;LANSIA;6;197;203
April;Surabaya Utara;Semampir;Puskesmas Pegirian;MATA;;;0
April;Surabaya Utara;Semampir;Puskesmas Pegirian;PKPR;;;0
April;Surabaya Utara;Semampir;Puskesmas Pegirian;Poli PCR-SWAB;;;0
April;Surabaya Utara;Semampir;Puskesmas Pegirian;PSIKOLOGI;0;9;9
April;Surabaya Utara;Semampir;Puskesmas Pegirian;PTRM;;;0
April;Surabaya Utara;Semampir;Puskesmas Pegirian;RAWAT INAP;;;0
April;Surabaya Utara;Semampir;Puskesmas Pegirian;SANITASI;1;7;8
April;Surabaya Utara;Semampir;Puskesmas Pegirian;STD;;;0
April;Surabaya Utara;Semampir;Puskesmas Pegirian;TBC/PARU;;;0
April;Surabaya Utara;Semampir;Puskesmas Pegirian;UMUM;106;1253;1359
April;Surabaya Utara;Semampir;Puskesmas Pegirian;VCT;;;0
April;Surabaya Pusat;Genteng;Puskesmas Peneleh;BATRA;;;0
April;Surabaya Pusat;Genteng;Puskesmas Peneleh;GIGI;14;150;164
April;Surabaya Pusat;Genteng;Puskesmas Peneleh;GIZI;0;8;8
April;Surabaya Pusat;Genteng;Puskesmas Peneleh;INSTALASI GAWAT DARURAT;;;0
April;Surabaya Pusat;Genteng;Puskesmas Peneleh;KIA;63;336;399
April;Surabaya Pusat;Genteng;Puskesmas Peneleh;LABORATORIUM;;;0
April;Surabaya Pusat;Genteng;Puskesmas Peneleh;LANSIA;;;0
April;Surabaya Pusat;Genteng;Puskesmas Peneleh;MATA;;;0
April;Surabaya Pusat;Genteng;Puskesmas Peneleh;PKPR;;;0
April;Surabaya Pusat;Genteng;Puskesmas Peneleh;Poli PCR-SWAB;;;0
April;Surabaya Pusat;Genteng;Puskesmas Peneleh;PSIKOLOGI;0;6;6
April;Surabaya Pusat;Genteng;Puskesmas Peneleh;PTRM;;;0
April;Surabaya Pusat;Genteng;Puskesmas Peneleh;RAWAT INAP;;;0
April;Surabaya Pusat;Genteng;Puskesmas Peneleh;SANITASI;;;0
April;Surabaya Pusat;Genteng;Puskesmas Peneleh;STD;;;0
April;Surabaya Pusat;Genteng;Puskesmas Peneleh;TBC/PARU;;;0
April;Surabaya Pusat;Genteng;Puskesmas Peneleh;UMUM;129;1228;1357
April;Surabaya Pusat;Genteng;Puskesmas Peneleh;VCT;;;0
April;Surabaya Utara;Pabean Cantian;Puskesmas Perak Timur;BATRA;;;0
April;Surabaya Utara;Pabean Cantian;Puskesmas Perak Timur;GIGI;25;158;183
April;Surabaya Utara;Pabean Cantian;Puskesmas Perak Timur;GIZI;;;0
April;Surabaya Utara;Pabean Cantian;Puskesmas Perak Timur;INSTALASI GAWAT DARURAT;;;0
April;Surabaya Utara;Pabean Cantian;Puskesmas Perak Timur;KIA;96;471;567
April;Surabaya Utara;Pabean Cantian;Puskesmas Perak Timur;LABORATORIUM;;;0
April;Surabaya Utara;Pabean Cantian;Puskesmas Perak Timur;LANSIA;;;0
April;Surabaya Utara;Pabean Cantian;Puskesmas Perak Timur;MATA;;;0
April;Surabaya Utara;Pabean Cantian;Puskesmas Perak Timur;PKPR;;;0
April;Surabaya Utara;Pabean Cantian;Puskesmas Perak Timur;Poli PCR-SWAB;3;0;3
April;Surabaya Utara;Pabean Cantian;Puskesmas Perak Timur;PSIKOLOGI;0;1;1
April;Surabaya Utara;Pabean Cantian;Puskesmas Perak Timur;PTRM;;;0
April;Surabaya Utara;Pabean Cantian;Puskesmas Perak Timur;RAWAT INAP;;;0
April;Surabaya Utara;Pabean Cantian;Puskesmas Perak Timur;SANITASI;;;0
April;Surabaya Utara;Pabean Cantian;Puskesmas Perak Timur;STD;;;0
April;Surabaya Utara;Pabean Cantian;Puskesmas Perak Timur;TBC/PARU;;;0
April;Surabaya Utara;Pabean Cantian;Puskesmas Perak Timur;UMUM;191;2360;2551
April;Surabaya Utara;Pabean Cantian;Puskesmas Perak Timur;VCT;;;0
April;Surabaya Timur;Gubeng;Puskesmas Pucangsewu;BATRA;2;15;17
April;Surabaya Timur;Gubeng;Puskesmas Pucangsewu;GIGI;40;204;244
April;Surabaya Timur;Gubeng;Puskesmas Pucangsewu;GIZI;0;1;1
April;Surabaya Timur;Gubeng;Puskesmas Pucangsewu;INSTALASI GAWAT DARURAT;;;0
April;Surabaya Timur;Gubeng;Puskesmas Pucangsewu;KIA;89;359;448
April;Surabaya Timur;Gubeng;Puskesmas Pucangsewu;LABORATORIUM;;;0
April;Surabaya Timur;Gubeng;Puskesmas Pucangsewu;LANSIA;25;837;862
April;Surabaya Timur;Gubeng;Puskesmas Pucangsewu;MATA;;;0
April;Surabaya Timur;Gubeng;Puskesmas Pucangsewu;PKPR;;;0
April;Surabaya Timur;Gubeng;Puskesmas Pucangsewu;Poli PCR-SWAB;;;0
April;Surabaya Timur;Gubeng;Puskesmas Pucangsewu;PSIKOLOGI;0;2;2
April;Surabaya Timur;Gubeng;Puskesmas Pucangsewu;PTRM;;;0
April;Surabaya Timur;Gubeng;Puskesmas Pucangsewu;RAWAT INAP;;;0
April;Surabaya Timur;Gubeng;Puskesmas Pucangsewu;SANITASI;;;0
April;Surabaya Timur;Gubeng;Puskesmas Pucangsewu;STD;;;0
April;Surabaya Timur;Gubeng;Puskesmas Pucangsewu;TBC/PARU;;;0
April;Surabaya Timur;Gubeng;Puskesmas Pucangsewu;UMUM;193;1093;1286
April;Surabaya Timur;Gubeng;Puskesmas Pucangsewu;VCT;;;0
April;Surabaya Selatan;Sawahan;Puskesmas Putat Jaya;BATRA;0;8;8
April;Surabaya Selatan;Sawahan;Puskesmas Putat Jaya;GIGI;22;317;339
April;Surabaya Selatan;Sawahan;Puskesmas Putat Jaya;GIZI;;;0
April;Surabaya Selatan;Sawahan;Puskesmas Putat Jaya;INSTALASI GAWAT DARURAT;;;0
April;Surabaya Selatan;Sawahan;Puskesmas Putat Jaya;KIA;58;297;355
April;Surabaya Selatan;Sawahan;Puskesmas Putat Jaya;LABORATORIUM;;;0
April;Surabaya Selatan;Sawahan;Puskesmas Putat Jaya;LANSIA;;;0
April;Surabaya Selatan;Sawahan;Puskesmas Putat Jaya;MATA;;;0
April;Surabaya Selatan;Sawahan;Puskesmas Putat Jaya;PKPR;;;0
April;Surabaya Selatan;Sawahan;Puskesmas Putat Jaya;Poli PCR-SWAB;;;0
April;Surabaya Selatan;Sawahan;Puskesmas Putat Jaya;PSIKOLOGI;2;11;13
April;Surabaya Selatan;Sawahan;Puskesmas Putat Jaya;PTRM;;;0
April;Surabaya Selatan;Sawahan;Puskesmas Putat Jaya;RAWAT INAP;;;0
April;Surabaya Selatan;Sawahan;Puskesmas Putat Jaya;SANITASI;;;0
April;Surabaya Selatan;Sawahan;Puskesmas Putat Jaya;STD;54;62;116
April;Surabaya Selatan;Sawahan;Puskesmas Putat Jaya;TBC/PARU;;;0
April;Surabaya Selatan;Sawahan;Puskesmas Putat Jaya;UMUM;131;1456;1587
April;Surabaya Selatan;Sawahan;Puskesmas Putat Jaya;VCT;;;0
April;Surabaya Timur;Tambaksari;Puskesmas Rangkah;BATRA;0;3;3
April;Surabaya Timur;Tambaksari;Puskesmas Rangkah;GIGI;15;130;145
April;Surabaya Timur;Tambaksari;Puskesmas Rangkah;GIZI;;;0
April;Surabaya Timur;Tambaksari;Puskesmas Rangkah;INSTALASI GAWAT DARURAT;;;0
April;Surabaya Timur;Tambaksari;Puskesmas Rangkah;KIA;71;461;532
April;Surabaya Timur;Tambaksari;Puskesmas Rangkah;LABORATORIUM;;;0
April;Surabaya Timur;Tambaksari;Puskesmas Rangkah;LANSIA;9;429;438
April;Surabaya Timur;Tambaksari;Puskesmas Rangkah;MATA;;;0
April;Surabaya Timur;Tambaksari;Puskesmas Rangkah;PKPR;;;0
April;Surabaya Timur;Tambaksari;Puskesmas Rangkah;Poli PCR-SWAB;;;0
April;Surabaya Timur;Tambaksari;Puskesmas Rangkah;PSIKOLOGI;;;0
April;Surabaya Timur;Tambaksari;Puskesmas Rangkah;PTRM;;;0
April;Surabaya Timur;Tambaksari;Puskesmas Rangkah;RAWAT INAP;;;0
April;Surabaya Timur;Tambaksari;Puskesmas Rangkah;SANITASI;;;0
April;Surabaya Timur;Tambaksari;Puskesmas Rangkah;STD;;;0
April;Surabaya Timur;Tambaksari;Puskesmas Rangkah;TBC/PARU;0;26;26
April;Surabaya Timur;Tambaksari;Puskesmas Rangkah;UMUM;230;1118;1348
April;Surabaya Timur;Tambaksari;Puskesmas Rangkah;VCT;;;0
April;Surabaya Utara;Semampir;Puskesmas Sawah Pulo;BATRA;;;0
April;Surabaya Utara;Semampir;Puskesmas Sawah Pulo;GIGI;13;88;101
April;Surabaya Utara;Semampir;Puskesmas Sawah Pulo;GIZI;;;0
April;Surabaya Utara;Semampir;Puskesmas Sawah Pulo;INSTALASI GAWAT DARURAT;;;0
April;Surabaya Utara;Semampir;Puskesmas Sawah Pulo;KIA;60;130;190
April;Surabaya Utara;Semampir;Puskesmas Sawah Pulo;LABORATORIUM;;;0
April;Surabaya Utara;Semampir;Puskesmas Sawah Pulo;LANSIA;6;244;250
April;Surabaya Utara;Semampir;Puskesmas Sawah Pulo;MATA;;;0
April;Surabaya Utara;Semampir;Puskesmas Sawah Pulo;PKPR;;;0
April;Surabaya Utara;Semampir;Puskesmas Sawah Pulo;Poli PCR-SWAB;;;0
April;Surabaya Utara;Semampir;Puskesmas Sawah Pulo;PSIKOLOGI;;;0
April;Surabaya Utara;Semampir;Puskesmas Sawah Pulo;PTRM;;;0
April;Surabaya Utara;Semampir;Puskesmas Sawah Pulo;RAWAT INAP;;;0
April;Surabaya Utara;Semampir;Puskesmas Sawah Pulo;SANITASI;;;0
April;Surabaya Utara;Semampir;Puskesmas Sawah Pulo;STD;;;0
April;Surabaya Utara;Semampir;Puskesmas Sawah Pulo;TBC/PARU;;;0
April;Surabaya Utara;Semampir;Puskesmas Sawah Pulo;UMUM;178;1144;1322
April;Surabaya Utara;Semampir;Puskesmas Sawah Pulo;VCT;;;0
April;Surabaya Selatan;Sawahan;Puskesmas Sawahan;BATRA;;;0
April;Surabaya Selatan;Sawahan;Puskesmas Sawahan;GIGI;32;201;233
April;Surabaya Selatan;Sawahan;Puskesmas Sawahan;GIZI;1;4;5
April;Surabaya Selatan;Sawahan;Puskesmas Sawahan;INSTALASI GAWAT DARURAT;;;0
April;Surabaya Selatan;Sawahan;Puskesmas Sawahan;KIA;76;374;450
April;Surabaya Selatan;Sawahan;Puskesmas Sawahan;LABORATORIUM;;;0
April;Surabaya Selatan;Sawahan;Puskesmas Sawahan;LANSIA;13;491;504
April;Surabaya Selatan;Sawahan;Puskesmas Sawahan;MATA;;;0
April;Surabaya Selatan;Sawahan;Puskesmas Sawahan;PKPR;;;0
April;Surabaya Selatan;Sawahan;Puskesmas Sawahan;Poli PCR-SWAB;;;0
April;Surabaya Selatan;Sawahan;Puskesmas Sawahan;PSIKOLOGI;2;9;11
April;Surabaya Selatan;Sawahan;Puskesmas Sawahan;PTRM;;;0
April;Surabaya Selatan;Sawahan;Puskesmas Sawahan;RAWAT INAP;;;0
April;Surabaya Selatan;Sawahan;Puskesmas Sawahan;SANITASI;;;0
April;Surabaya Selatan;Sawahan;Puskesmas Sawahan;STD;;;0
April;Surabaya Selatan;Sawahan;Puskesmas Sawahan;TBC/PARU;;;0
April;Surabaya Selatan;Sawahan;Puskesmas Sawahan;UMUM;186;1203;1389
April;Surabaya Selatan;Sawahan;Puskesmas Sawahan;VCT;;;0
April;Surabaya Barat;Benowo;Puskesmas Sememi;BATRA;1;2;3
April;Surabaya Barat;Benowo;Puskesmas Sememi;GIGI;26;210;236
April;Surabaya Barat;Benowo;Puskesmas Sememi;GIZI;1;0;1
April;Surabaya Barat;Benowo;Puskesmas Sememi;INSTALASI GAWAT DARURAT;1;3;4
April;Surabaya Barat;Benowo;Puskesmas Sememi;KIA;157;651;808
April;Surabaya Barat;Benowo;Puskesmas Sememi;LABORATORIUM;;;0
April;Surabaya Barat;Benowo;Puskesmas Sememi;LANSIA;11;329;340
April;Surabaya Barat;Benowo;Puskesmas Sememi;MATA;;;0
April;Surabaya Barat;Benowo;Puskesmas Sememi;PKPR;;;0
April;Surabaya Barat;Benowo;Puskesmas Sememi;Poli PCR-SWAB;;;0
April;Surabaya Barat;Benowo;Puskesmas Sememi;PSIKOLOGI;0;1;1
April;Surabaya Barat;Benowo;Puskesmas Sememi;PTRM;;;0
April;Surabaya Barat;Benowo;Puskesmas Sememi;RAWAT INAP;;;0
April;Surabaya Barat;Benowo;Puskesmas Sememi;SANITASI;;;0
April;Surabaya Barat;Benowo;Puskesmas Sememi;STD;;;0
April;Surabaya Barat;Benowo;Puskesmas Sememi;TBC/PARU;;;0
April;Surabaya Barat;Benowo;Puskesmas Sememi;UMUM;175;1153;1328
April;Surabaya Barat;Benowo;Puskesmas Sememi;VCT;7;18;25
April;Surabaya Selatan;Wonocolo;Puskesmas Sidosermo;BATRA;2;8;10
April;Surabaya Selatan;Wonocolo;Puskesmas Sidosermo;GIGI;24;70;94
April;Surabaya Selatan;Wonocolo;Puskesmas Sidosermo;GIZI;0;1;1
April;Surabaya Selatan;Wonocolo;Puskesmas Sidosermo;INSTALASI GAWAT DARURAT;;;0
April;Surabaya Selatan;Wonocolo;Puskesmas Sidosermo;KIA;94;323;417
April;Surabaya Selatan;Wonocolo;Puskesmas Sidosermo;LABORATORIUM;;;0
April;Surabaya Selatan;Wonocolo;Puskesmas Sidosermo;LANSIA;15;264;279
April;Surabaya Selatan;Wonocolo;Puskesmas Sidosermo;MATA;;;0
April;Surabaya Selatan;Wonocolo;Puskesmas Sidosermo;PKPR;;;0
April;Surabaya Selatan;Wonocolo;Puskesmas Sidosermo;Poli PCR-SWAB;;;0
April;Surabaya Selatan;Wonocolo;Puskesmas Sidosermo;PSIKOLOGI;1;0;1
